stopid,name_t,name_e,lat,lon
4796,ตรงข้ามโรงเรียนภูมิสุขศึกษา,Phoomsuk Seuksa School,13.717580147,100.37785843
4797,บริษัทสง่าดำรงค์เศรษฐกิจ 6,Sangadamrong Company Setthakit 6,13.7141257319966,100.37781459021
4798,ธนาคารไทยพาณิชย์ สาขาหมู่บ้านเศรษฐกิจ,SCB Setthakit Village,13.710861766,100.37796877
4799,ตรงข้ามธนาคารไทยพาณิชย์ สาขาหมู่บ้านเศรษฐกิจ,SCB Setthakit Village (Opposite),13.711062445821,100.377862266737
4800,เศรษฐกิจ 3ตรงข้ามสง่าดำรงค์,Setthakit 3,13.7137051273459,100.377662097824
4801,เศรษฐกิจ 19 โรงเรียนภูมิสุขศึกษา,Setthakit 19,13.717149417,100.37773236
4802,เศรษฐกิจ 33 ตลาดสินเนรมิตร,Setthakit 33,13.719886206,100.37525753
4803,เศรษฐกิจ 43,Setthakit 43,13.7251522209995,100.374846216527
4804,หมู่บ้านสินทรัพย์นคร 2,Sinsup Nakhon 2 Village,13.728427964,100.37505209
4805,บรรจงทรัพย์,Bunjongsup,13.7314772533652,100.374406328912
4806,อัสสัมชัญ 11,Assumption 11,13.7315845315246,100.37231081
4807,ท่าจอดสาย91รร.อัสสัมชัญธนบุรี,Assumption College Thonburi,13.7318273105015,100.370060914561
4809,แยกบ้านแขก(ขาเข้า),Ban Khaek Intersection,13.729355582,100.49396899
4810,ซอยลาดหญ้า 14,Soi Latya 14,13.7289335051695,100.504377817824
4811,แยกลาดหญ้า(ขาเข้า),Latya Intersection,13.728460816,100.50247573
4812,ซอยลาดหญ้า 8,Soi Latya 8,13.727822647,100.49983468
4813,ตรงข้ามโรบินสันลาดหญ้า,Robinson Latya (Opposite),13.726744249508,100.495455298776
4814,แยกมหานคร  ตรงข้ามศาลแรงงานกลาง,Mahanakhon Intersection,13.7365093249397,100.520049735439
4815,พระพิพิธ,Phra Phiphit,13.745525023,100.49530268
4816,ตลาดท่าเตียน,Tha Tien Market,13.7463719525342,100.49109494021
4817,จุฬาลงกรณ์มหาวิทยาลัย (คณะวิทยาศาสตร์),Chulalongkorn University (Faculty of Science),13.7359864927281,100.529358157824
4818,ศูนย์ราชการแจ้งวัฒนะ(อาคารA),Government Complex (A Building),13.8914391755152,100.564704947614
4819,แยกแจ้งวัฒนะ-ประชาชื่น,Chaengwattana-Prachachuen Intersection,13.895478204,100.55329838
4820,แม็คโครแจ้งวัฒนะ,Makro Chaengwattana,13.8965751852458,100.550239812176
4821,หมู่บ้านสวัสดิการทหารบกแจ้งวัฒนะ,Chaengwattana Army Welfare Housing,13.898242013,100.54554455
4822,วิทยาลัยแพทยศาสตร์พระมงกุฎเกล้า,Phramongkutklao College of Medicine,13.768483145,100.53060901
4823,แจ้งวัฒนะ-ปากเกร็ด41,Chaengwattana-Pakkret 41,13.8983835361142,100.546091551972
4824,สีดูลักซ์,Dulux Colour,13.8969513960939,100.550129455493
4825,สหกรณ์กรุงเทพลาดหญ้า,Bangkok Latya Cooperative,13.7274350188788,100.498195816737
4826,ตรงข้ามโรงเรียนสันติราษฎร์วิทยาลัย,Santirat Witthayalai School (Opposite),13.7588332766491,100.532690101298
4827,อุรุพงษ์ โคลีเซียม (ถนนเพชรบุรีขาออก),Urupong,13.755889019,100.52466893
4828,อู่รถเมล์ บ.ลาดกระบัง,Bus Depot Ladkrabang,13.717019623,100.79987604
4829,หน้าอู่ลาดกระบัง,Bus Depot Ladkrabang,13.7183510205112,100.799729005134
4830,หมู่บ้านสุภาวัลย์,Supawan Village,13.7189413836729,100.798185929732
4831,แยกประชาพัฒนา,Bangkok Suvarnabhumi University,13.7198192895116,100.795836745671
4832,สถานีตำรวจ จรเข้น้อย,Police Station Chorakhe Noi,13.721099101745,100.792244991342
4833,สยาม ไอบีออโต้โมบิล,Nissan Siam I.B. Automobile,13.7543891804958,100.797174554141
4834,สถานีตำรวจนครบาลพญาไท,Police Station Phayathai,13.760185733,100.52892354
4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122
4836,ตรงข้ามโรงพยาบาลกลาง(ฝั่งเสือป่า),BMA General Hospital (Suepa),13.7463335903203,100.510019330878
4837,สวนลุมพินี(ฝั่งราชดำริป้าย1),Lumphini Park (Ratchadamri Stop.1),13.732857768157,100.538081938702
4838,ใต้ทางด่วนสาธุประดิษฐ์,Sathu Pradit (Under Expressway),13.6952899879965,100.533286778912
4839,ตรงข้ามเมกาบางนา,Mega Bangna (Opposite),13.6504719185222,100.681920262633
4840,เมกาบางนา(สถานีรถโดยสาร),Mega Bangna (Terminal),13.6487951,100.6796624
4841,บริษัท บุญมีจันทร์เฉลี่ย(1993) จำกัด,Boonmee Chanchalia (1993) Co.  Ltd.,13.7551627408344,100.756387885649
4842,บริษัท เจเจโลจิสติกส์ จำกัด,J.J.Logistic Company,13.7540637883415,100.765795321965
4843,ตรงข้ามสังเวียนเต้นท์ผ้าใบ,Sangwian Tentpabai Co.  Ltd. (Opposite),13.7533650773745,100.771764506737
4844,เรือนจำกลางคลองเปรม (ลาดยาว),Klong Prem Central Prison,13.8508823315659,100.555109805229
4845,บ่อบัว,Borbua,13.7523261293976,100.78045809979
4846,เชนอะไหล่ยนต์,Chen Auto Parts,13.7512325301073,100.789765482386
4847,ฉลองกรุง ซอย 21,Chalong Krung Soi 21,13.751435685,100.79479177
4848,ฉลองกรุง ซอย 33  ตรงข้ามตลาดหน้านิคมอุตสาหกรรมลาดกระบัง(ตลาดแย้มเจริญรัตน์),Chalong Krung Soi 33,13.7568594073355,100.798647862386
4849,ฉลองกรุง ซอย 41,Chalong Krung Soi 41,13.7600683102931,100.800899198038
4850,ฉลองกรุง ซอย 43,Chalong Krung Soi 43,13.7617208261258,100.802055772792
4851,วัดทิพพาวาส  ซีเอสออร์โต้เซอร์วิส,C.S. autoservice,13.7696519753743,100.809209599588
4852,โรงเรียนวัดลำพะอง(ราษฎร์จำเริญบำรุง),Lampaong School,13.772479224,100.81238803
4853,ฉลองกรุง ซอย 57,Chalong Krung Soi 57,13.774584032,100.81474566
4854,ฉลองกรุง ซอย 61  หมู่บ้านราชพฤกษ์,Chalong Krung Soi 61,13.776096542,100.81645986
4855,วัดอู่ตะเภา  ตรงข้ามบริษัท เอฟ.บี.ที. จำกัด,Wat U Taphao  F.B.T. (Opposite),13.7862943893344,100.824936283229
4856,ศูนย์สุขภาพชุมชนฉลองกรุง,Community Health Center,13.774675523,100.84031942
4857,สนามกีฬาเคหะชุมชนฉลองกรุง,Chalong Krung Housing Community,13.776610543,100.84242182
4858,เคหะฉลองกรุงโซน 6 ป้ายที่ 1,Chalong Krung Housing Zone 6 Stop 1,13.783403189,100.84587605
4859,เคหะฉลองกรุงโซน 6 ป้ายที่ 2,Chalong Krung Housing Zone 6 Stop 2,13.781944413,100.84369809
4860,เคหะฉลองกรุงโซน 6 ป้ายที่ 3,Chalong Krung Housing Zone 6 Stop 3,13.781078549,100.84165241
4861,ตรงข้ามสนามกีฬาเคหะชุมชนฉลองกรุง,Chalong Krung Housing Community Stadium (Opposite),13.777014796,100.84307958
4862,ตรงข้ามศูนย์สุขภาพชุมชนฉลองกรุง,Chalong Krung Community Health Center (Opposite),13.77457841,100.84044099
4863,สหกรณ์เอฟบีที,Coopertive F.B.T.,13.7878976840759,100.826181486737
4864,บริษัท เอฟ.บี.ที. จำกัด,F.B.T. Co.  Ltd,13.7855323755052,100.824724022386
4865,ตรงข้ามฉลองกรุง ซอย 61  หมู่บ้านราชพฤกษ์,Chalong Krung Soi 61 (Opposit),13.7765430657188,100.817356911298
4866,มหานครโลหะ  โรงกระดาษ,Mahanakorn Metal,13.7741976066241,100.814692813473
4867,ตรงข้ามโรงเรียนวัดลำพะอง(ราษฎร์จำเริญบำรุง),Wat Lampaong School (Opposit),13.7727503200781,100.813071722386
4868,ตลาดหน้านิคมอุตสาหกรรมลาดกระบัง(ตลาดแย้มเจริญรัตน์),Yaem Charoenrat Market,13.756847191,100.79888199
4869,ปั้มแอลพีจี,LPG Station,13.750863995,100.79033264
4870,ตรงข้ามบ่อบัว,Lotus Pond (Opposite),13.7520482208471,100.780241185859
4871,เป็นต่อคาร์แคร์,Pentor Carcare,13.753739841337,100.765884564561
4873,ตลาดเทิดไท,Terd Thai Market,13.6977772857541,100.850977624917
4874,ตรงข้ามศูนย์อภิบาลคามิลเลียน,Camillian Social Care (Opposite),13.70122936922,100.845309480328
4875,ฉลองกรุง ซอย 52(ซอยสามก๊ก),Chalong Krung Soi 52,13.7694535920811,100.80934698021
4876,บริษัทแครี่บอย,Caryboy Company,13.708798094581,100.825620803443
4877,ฉลองกรุง ซอย 42(ซอยนอบน้อม),Chalongkrung Soi 42,13.7614863079565,100.802167355649
4878,โรงเรียนแสงหิรัญวิทยา,Sanghirun School,13.7133800572757,100.812881311312
4879,ซอยเอื้ออาทรลาดกระบัง,Ladkrabang Generous Village,13.7176596676145,100.801588093771
4880,ก่อนแยกถนนคุ้มเกล้า-เจ้าคุณทหาร,Khum Klao - Chaokhun Thahan Road Intersection,13.752326958,100.77824485
4881,บริษัท ไทยคริปตอน จำกัด,Thaicripton Co. Ltd,13.755441065,100.75145498
4882,พิศิษฐ์ดีเซลเทอร์โบ,Pisit Diesel Turbo,13.755771027,100.74846192
4883,ตรงข้ามสถานีตำรวจจรเข้น้อย,Police Station Chorakaenoi (Opposite),13.7210889411682,100.792967503893
4884,ตรงข้ามแยกประชาพัฒนา,Bangkok Suvarnabhumi University,13.7200252656254,100.796039092987
4885,ตรงข้ามหมู่บ้านสุภาวัลย์,Supawan Village,13.7191403542633,100.798379317315
4886,ตรงข้ามหน้าอู่ลาดกระบัง,Bus Depot Ladkrabang (Opposite),13.718574341,100.79984614
4887,ตรงข้ามซอยเอื้ออาทรลาดกระบัง,Ladkrabang Generous Village (Opposite),13.7178913731736,100.801687545411
4888,ตรงข้ามโรงเรียนแสงหิรัญวิทยา,Sanghirun Wittaya School (Opposite),13.713620827838,100.812980682296
4889,ตรงข้ามบริษัทแครี่บอย,Caryboy Company (Opposite),13.7089942914014,100.825785195901
4890,ศูนย์อภิบาลคามิลเลียน,Camillian Pastoral Care Center,13.7017482976321,100.844789789349
4891,ตรงข้ามตลาดเทิดไท,Terd Thai Market (Opposite),13.698082058,100.85080976
4892,บริษัท จัสมิน อินเตอร์เนชันแนลทาวเวอร์,Jasmine International Tower.,13.9058815158369,100.520258493473
4893,ตรงข้ามเซ็นทรัลแจ้งวัฒนะ,Central Chaengwattana (Opposite),13.9044092687405,100.528948736479
4894,โรงเรียนสตรีวรนาถเทเวศร์,Satrivoranart School,13.768764237842,100.504366637157
4895,ตรงข้ามสวนสันติชัยปราการ,Santichai Prakan Park (Opposite),13.763179675,100.49502195
4896,ริเวอร์แมนชั่น,River Mension,13.762127697,100.49369081
4897,แยกบรมราชชนนี (ขาเข้า),Borommaratchachonnani Intersection,13.775046695,100.48064668
4898,คณะพยาบาลศาสตร์เกื้อการุณย์,Nabamidradhiraj University (Faculty of Nursing),13.781878291,100.50661719
4899,วัดสาลีโข อบต.บางพลับ,Wat Salikho,13.9246687744564,100.467959827157
4900,แยกบางแวก,Bangwak Intersection,13.7365960034129,100.448123009666
4901,ตรงข้ามหมู่บ้านอิ่มอำพร  ร้านก้วยเตี๋ยวหมูต้มยำ ,Im Amporn Village (Opposite),13.727174724,100.45498157
4902,วัดประดู่บางจาก,Wat Pradu Bangwa,13.7226506743631,100.457380965649
4903,วัดสะพาน  วัดกระโจมทอง,Wat Saphan,13.747005508,100.4474606
4904,แยกถนนบางพรม  ร้านอาหารครัวยี่หร่า,Bangprom Road Intersection,13.753005272,100.4458193
4905,ราชพฤกษ์ 19,Ratchaphruek 19,13.790692627001,100.447461380667
4906,ตรงข้ามวัดราษฎร์บำรุง,Wat Rat Bamrung (Opposite),13.6512768340014,100.278731493473
4907,ตรงข้ามหมู่บ้านทิพวณิชย์,Tipwanich Village (Opposite),13.650272528,100.28198541
4908,หมู่บ้านเอื้ออาทร กระทุ่มแบน,Krathum Baen Generous Village,13.6719513,100.31123
4909,ตรงข้ามบ้านเอื้ออาทรเศรษฐกิจ 1,Setthakit 1 Generous Village(Opposite),13.648161751,100.28868523
4910,ค่ายกำแพงเพชรอัครโยธิน,Kampeangpet Akarayothin Camp,13.64690607,100.29274999
4911,ปากทางสวนหลวง,Suan Luang,13.676098047,100.31922492
4912,บ้านคลองสะพานดำ  ครัวต้นกล้วย,Ban Khlong Saphan Dam,13.648122624,100.30049066
4913,หมู่บ้านแกรนด์กิตติยา,Grandkittiya Village,13.654482597,100.30657102
4914,ตรงข้ามโรงเรียนจันทร์ศิริวิทยา,Jantasiri Vittaya School (Opposite),13.680727207,100.3426393
4915,สี่แยกเลียบคลองภาษีเจริญฝั่งเหนือ,Phasi Charoen Canal Intersection (North),13.681085441,100.3441406
4916,สวนหลวง,Suanluang,13.6685244236548,100.316538404434
4917,สำนักงานเขตบางกอกใหญ่,Bangkok Yai District Office,13.7234731197959,100.476412004351
4918,ตลาดน้ำสำเพ็ง 2,Sampeng Floating Market 2,13.682861466,100.41257782
4919,ปากทางวัดใหม่หนองพะอง,Wat Mai Nong Pha-ong,13.679168801,100.32059745
4920,สวนหลวง 2,Suan Luang 2,13.668175431,100.31668042
4921,เทสโก้โลตัสกัลปพฤกษ์,Tesco Lotus Kallaprapruk,13.704075888397,100.446520402386
4922,สำเพ็ง 2,Sampeng 2,13.683279783,100.41274745
4923,ตรงข้ามบ้านคลองสะพานดำ,Ban Klong Sapan Dam,13.650253397,100.30279431
4924,ตลาดกระทุ่มแบน(ขาเข้า),Krathum Baen Market,13.653517154,100.26490017
4925,ตรงข้ามศาลหลวงตาทอง,Luang Ta Thong Court,13.6525100746115,100.261664647384
4926,หมู่บ้านอ่างทองธานี,Angthong Thani Village,13.645198292,100.23862726
4927,ตรงข้ามโครงการส่งน้ำและบำรุงรักษาภาษีเจริญ(ประตูน้ำอ่างทอง),Water Supply and Maintenance Project Phasi Charoen (Opposite),13.644791494,100.2372318
4928,ตรงข้ามศาลเจ้าแปะไบ้,Shrine (Opposite),13.643917205,100.23442859
4929,ตรงข้ามห.จ.ก.อุตสาหกรรมพิบูลย์ชัย (น้ำพริกเผาไทยแม่ประนอม),Phiboonchai Maepranom Thai Chili Paste Co. Ltd.,13.718246957,100.37631739
4930,เซเว่นซอย39  หนูไล้จีนประธาน,7-11 Soi 39,13.7235156076577,100.374742102176
4931,ตรงข้ามเศรษฐกิจ 56,Setthakit 56 (Opposite),13.730533996,100.37518349
4932,ตลาดคลองขวาง,Klongkwang Market,13.6935358379081,100.380490754694
4933,เซ็นทรัลศาลายา,CentralPlaza Salaya,13.7860692838856,100.276189906106
4934,โรงกษาปณ์,Royal Thai Mint,14.0092512875372,100.615553045766
4935,ตรงข้ามบุญคุ้ม,Bun Khum (Opposite),14.0066229,100.61538357
4936,หมู่บ้านไวท์เฮ้าท์,White House Village,14.018963045,100.61526016
4937,ตรงข้ามสวนอาหารเกาะยอ  ศรีด่าน ซอย 15 ,Koh Yoi Restaurent (Opposite),13.646333908815,100.637702798292
4938,ตรงข้ามอู่แพรกษา,Bus Depot Praeksa (Opposite),13.5822405162819,100.620857342386
4939,ลุมพินีพาร์คปิ่นเกล้า,Lumpini Park Pinklao,13.780544858,100.47535973
4940,โรงเรียนแสงทองโทรทัศน์,Sangthong Technology School,13.7020224123118,100.484537780285
4941,ท่าปล่อยรถ สวนจตุจักร (A1),Chatuchak Park Bus Terminal (A1),13.8038222193288,100.554122892386
4942,เฉลิมพระเกรียติ ร.9 ซอย 63 ครัวฮานอย,Chaloem Phra Kiat Rama 9,13.6998193664288,100.681902321231
4943,การเคหะร่มเกล้าตลาดเกรียงไกร,Rom Klao Housing  Kriangkrai Market,13.761277436,100.72875107
4944,ตรงข้ามวัดปากบึง เคหะร่มเกล้า,Wat Pak Bueng (Opposite),13.773589367,100.73751653
4945,แยกการเคหะร่มเกล้า,Kheha Romklao Intersection,13.7739330877967,100.745325380037
4946,ไปรษณีย์กระทุ่มแบน,Post Office Krathum Baen,13.65315642,100.27181105
4947,หอนาฬิกา,Clock Tower,13.65371546,100.2700259
4948,สุวรรณภูมิ(เขตปลอดอากร),Suvarnabhumi (Free Zone),13.7138294999427,100.75174096194
4949,อู่รถเมล์ บ.ออนชอร์,Bus Depot Onsor,13.781877167,100.45125325
4950,ท่าปล่อยรถ โรงพยาบาลสงฆ์,Priest Hospital Bus Terminal,13.7599463043348,100.530215516069
4951,โรงเรียนสวนกุหลาบวิทยาลัย,Suankularb Wittayalai School,13.742968430614,100.498746753684
4952,ซอยสุขุมวิท 66,Sukhumwit 66,13.6813648564057,100.609910654351
4953,อู่รถเมล์สาย 38 48 (ม.รามคำแหง2),Bus Depot 38 48 (Ramkhamhaeng 2),13.673265696,100.69120366
4954,อู่รถเมล์สาย 46 (ม.รามคำแหง2),Bus Depot 46 (Ramkhamhaeng 2),13.673552377,100.69013078
4955,อู่รถเมล์สาย 207 (ม.รามคำแหง2),Bus Depot 207 (Ramkhamhaeng 2),13.674886743,100.68604846
4956,อู่รถเมล์สาย 139 (ม.รามคำแหง2),Bus Depot 139 (Ramkhamhaeng 2),13.671165094,100.68711061
4957,อาคารผู้โดยสาร 1 ชั้น 1 ประตู 6,Donmueng Terminal 1 (Exit 6),13.920266373,100.60214632
4960,วงเวียนโอเดียน,Odeon Roundabout,13.7385705057973,100.512901288912
4961,ถนนข้าวหลาม,Khaolam Road,13.736733589,100.51474113
4962,บิ๊กซี กัลปพฤกษ์,Big C Kanlapaphruek,13.6895465616484,100.431963954055
4963,แยกสี่พระยา,Si Phraya Intersection,13.7301546756503,100.515203796069
4964,ตรงข้ามวัดราษฎร์บำรุง,Wat Rat Bamrung (Opposite),13.7014475223997,100.376636687152
4965,ตรงข้ามตลาดคลองขวาง,Klongkwang Market (Opposite),13.6929244211279,100.380651533173
4966,ซอยสบาย 1,Soi Sabai 1,13.6831385805527,100.383073497217
4967,ตรงข้ามโรงเรียนกรพิทักษ์ศึกษา,Kornpitack Suksa School (opposite),13.6810335676895,100.383574034174
4968,โรงเรียนกรพิทักษ์ศึกษา,Kornpitack Suksa School,13.6813024948081,100.383334538609
4969,หมู่บ้านศศิธร,Sasithorn Village,13.6785461882585,100.384127564304
4970,หมู่บ้านเพชรสยาม 3,Phetsiam 3 Village,13.6779603623849,100.384507348349
4971,หมู่บ้านสุนทร 5,Sunthorn 5 Village,13.676608184,100.38485621
4972,ตรงข้ามหมู่บ้านสุนทร 5,Sunthorn 5 Village (Opposite),13.6764036497563,100.385097438349
4973,หมู่บ้านมั่นคง,Munkong Village,13.6742105925907,100.384926768479
4974,ซอยร่มไทร,Soi Romsai,13.6740199276475,100.385048511521
4975,หมู่บ้านทวีทอง 2,Taweethong 2 Village,13.6701379330937,100.384772026957
4976,ตรงข้ามหมู่บ้านทวีทอง 2,Taweethong 2 Village (Opposite),13.669552371029,100.384954416957
4977,บางบอน 3 ซอย 5,Bangbon 3 Road Soi 5,13.6674725859491,100.384882858349
4978,ตรงข้ามบางบอน 3 ซอย 5,Bangbon 3 Road Soi 5 (Opposite),13.667069456,100.38506006
4979,โรงเรียนสารสาสน์วิเทศบางบอน(ป้าย2),Sarasas Witaed Bangbon School (Stop 1),13.6637047902158,100.38478011987
4980,โรงเรียนสารสาสน์วิเทศบางบอน(ป้าย1),Sarasas Witaed Bangbon School (Stop 2),13.6609825722077,100.384618275566
4981,ตรงข้ามโรงเรียนสารสาสน์วิเทศบางบอน(ป้าย2),Sarasas Witaed Bangbon School (Opposite),13.660809386344,100.384762297087
4982,ตรงข้ามโรงเรียนสารสาสน์วิเทศบางบอน(ป้าย1),Sarasas Witaed Bangbon School (Opposite),13.6626926607731,100.384878488479
4983,ตรงข้ามบางบอน 3 ซอย 6/5,Bangbon 3 Road Soi 6/5 (Opposite),13.6581749543931,100.384749662653
4984,บางบอน 3 ซอย 6/5,Bangbon 3 Road Soi 6/5,13.6579700634011,100.38491422987
4985,บางบอน 3 ซอย 4,Bangbon 3 Road Soi 4,13.6552247919996,100.385305744045
4986,ตรงข้ามบางบอน 3 ซอย 4,Bangbon 3 Road Soi 4 (Opposite),13.6553270249958,100.385149173915
4987,ปากทางบางบอน 3(เริ่มต้น),Soi Bangbon 3 (Entrance),13.6522349410287,100.385947741262
4988,ปากทางบางบอน 3(สิ้นสุด),Soi Bangbon 3 (Exit),13.6515975740134,100.386337564561
4989,ท่ารถสมุทรสาคร (7 68),Bus Station Samutsakorn,13.546776924,100.2608405
4990,บรมราชชนนี 12,Soi Boromratchachonnani 12,13.785466949,100.47075833
4991,โรงพยาบาลตาหูคอจมูก,Eye Ear Nose Throat (EENT) Hospital,13.7878370915189,100.47038893979
4992,ฟาร์มจระเข้สามพราน,Samphran Elephant Ground and Zoo,13.719234465,100.25471706
4993,วิทยาลัยเทคโนโลยีพณิชยการสยาม,Siam Commercial College of Technology,13.781512468,100.48990924
4994,อู่รถเมล์สาย 542 (ตลิ่งชัน),Bus Depot Line 542 (Talingchan),13.7808121869336,100.433682498245
4995,ท่ารถสามย่าน (45),Samyam Bus Terminal (45),13.731992273,100.53009395
4996,โฮมโปร ชัยพฤกษ์,Home Pro (Chiyapruek),13.9176606046931,100.45179186021
4997,ปากซอยมังกร,Soi mangkorn,13.6128694901559,100.66369669309
4998,ตรงข้ามปากซอยมังกร,Soi Mangkon (Opposite),13.6130205923828,100.664266281929
4999,ซอยบุญธรรมอนุสรณ์,Soi Boontham Anuson,13.61072153545,100.672175753894
5000,ซอยบุญธรรมอนุสรณ์(ขาออก),Soi Boontham Anuson,13.610926628301,100.672722131714
5001,หมู่บ้านสว่างนิเวศน์,Sawang Niwet Village,13.6080100593223,100.683190094982
5002,ตรงข้ามหมู่บ้านสว่างนิเวศน์,Sawang Niwet Village (Opposite),13.6083709609134,100.683086058702
5003,ซอยที่ดินไทย,Soi Thidinthai,13.606562461,100.68943206
5004,ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร สาขาบางพลี,Bank for Agriculture and Agricultural Cooperatives Bang Phli,13.606368244,100.69113124
5005,โรงเรียนสุจิณณ์วดี จังหวัด กรุงเทพมหานคร,Sujinwadee School Bangkok.,13.725706110312,100.455663417614
5006,ร้านอาหารวันวาน ถนนราชพฤกษ์,Wan Wan Restaurant Ratchaphruek Road,13.7275172407334,100.453910147614
5007,หมู่บ้านลัดดาวัลย์ ถนนราชพฤกษ์,Ladawan Village Ratchaphruek Road,13.73350797,100.44886608
5008,แยกบางเวก ซอยจรัญสนิทวงศ์ 13,Bang Wek Intersection Soi Charansanitwong 13,13.7388897846156,100.447095408282
5009,ราชพฤกษ์ ซอย 9,Ratchaphruek Soi 9,13.7419491466473,100.447037965649
5010,ราชพฤกษ์ ซอย 13,Ratchaphruek Soi 13,13.7583990887022,100.444979797404
5011,ราชพฤกษ์ ซอย 15 (หมู่บ้านปิ่นเกล้า),Ratchaphruek Soi 15 (The Village of Rama).,13.7661523458354,100.444298378702
5012,ราชพฤกษ์ ซอย 17,Ratchaphruek Soi 17,13.770325763,100.44392864
5013,รามอินทรา 90,Ramintra 90,13.8125255627337,100.715887151298
5014,รามอินทรา 84,Ramintra 84,13.812601581,100.70816536
5015,Home Works,Home Works,13.8044621625873,100.449612322386
5016,หมู่บ้านเบญญาภา(TOYOTA),Benyapa Village (TOYOTA),13.8096538580996,100.44938396021
5017,วัดตะระเก,Wat Tarakae,13.8155849197097,100.449073362176
5018,ตรงข้ามสถานีตำรวจร่มเกล้า,Police Station Rom Klao,13.7658974363317,100.731974108035
5019,อาคารผู้โดยสาร 2 ชั้น 1 ประตู 12,Donmueng Terminal 2 Floor 1 Exit 12,13.9174963,100.60068183
5020,อู่บ่อดิน,Bus Depot Bodin,13.562205301,100.62018413
5021,แยกประเวศ ถนนเฉลิมพระเกียรติ ร.9,Prawet Intersection  Chaloem Phrakiat Rama 9 Road,13.71955267,100.69797413
5022,ท่าจอดรถประเวศ,Prawet Parking,13.716997896,100.69965366
5023,ก่อนถีงปากซอยเฉลิมพระเกียรติ 70,Chaloemphrakiat Soi 70,13.7106945072509,100.693497438525
5024,ปากซอยเฉลิมพระเกียรติ 68 สุเหร่าจรเข้บัว,Soi Chaloemphrakiat 68,13.7082054015475,100.692345578688
5025,ซอยมัสยิดย่ามีลุ๊ลอิสลาม,Chaloem Phrakiat Ratchakan Thi 9 Soi 66,13.7060051240702,100.691387036885
5026,หมู่บ้านปารเมศ,Poramet Village,13.7020540184454,100.689061474264
5027,ซอยเฉลิมพระเกียรติ 58,Chaloemphrakiat Soi 58,13.700142514,100.68542702
5028,บริษัทกรุนด์ฟอส,Grundfos (Thailand) Co.  Ltd.,13.727909649,100.52410302
5029,หมู่บ้านจัดสรรทหารเรือ,Navy Housing Village,13.699649354,100.67981212
5030,ตรงข้ามวัดแก้วพิทักธรรมเจริญ,Wat Kaewpitakthamcharoen (Opposite),13.6994938971328,100.678345429502
5031,คลองมะขามเทศ,Klong Makham thed,13.6994258006522,100.676286870976
5032,บริษัทเมโทรซิสเต็ม,Metro Systems Corporation Public Co.  Ltd.,13.6972732806944,100.674193829296
5033,ตรงข้ามปากซอยเฉลิมพระเกียรติ 47 โชรูมโตโยต้า,Chaloem Phrakiat Soi 47 (Opposite),13.6956147479437,100.67321203649
5034,ก่อนปากซอยเฉลิมพระเกียรติ 36,Soi Chaloemphrakiat 36,13.6908486029548,100.670511952349
5035,บ่อตกกุ้ง 9 กุ้งทอง ตรงข้ามสวนหลวง ร.9,Shrimp Poud 9 Kungthong,13.6885718332449,100.669190748912
5036,บิ๊กซีสวนหลวง,Big C (Suan Luang),13.6864454758925,100.667917358035
5037,ซอยเฉลิมพระเกียรติ 28,Soi Chaloem Phra Kiat 28,13.6848465699057,100.666973666984
5038,ตรงข้ามสำนักโยธาบูรณะ 3,Analytical and Research 3 Public Works Office (opposite),13.6820081962328,100.665403446106
5039,ตรงข้ามโรงพยาบาลสัตว์สวนหลวง,Suan Luang Animal Hospital (Opposite),13.6787085104078,100.663530559144
5040,วัดตะกล่ำ,Wat Ta Klam,13.6771806401998,100.662676965837
5041,ซอยเฉลิมพระเกียรติ 16,Soi Chaloemphrakiat 16,13.676550101294,100.661064348739
5042,ซอยเฉลิมพระเกียรติ 12,Soi Chaloemphrakiat 12,13.6767000598517,100.659119419296
5043,ซอยเฉลิมพระเกียรติ 10,Soi Chaloemphrakiat 10,13.67688813,100.65702343
5044,หมู่บ้านลดาวัลย์,Ladawan Village,13.6770634108339,100.655222433016
5045,หมู่บ้านนุสาสิริ,Nusasiri Village,13.6774319023652,100.651732228418
5046,ซอยเฉลิมพระเกียรติ 2 ก่อนแยกอุดมสุข,Soi Chaloemphrakiat 2,13.677666872,100.64937766
5047,ซอยเฉลิมพระเกียรติ 3,Soi Chaloemphrakiat 3,13.6778239406051,100.649449235649
5048,ซอยเฉลิมพระเกียรติ 9,Soi Chaloemphrakiat 9,13.6776707817749,100.651231813016
5049,หมู่บ้านริมสวน,Rimsuan Village,13.6773431125386,100.654309546947
5050,ไวท์เฮ้าแมนชั่น,White House mansion,13.6771463704949,100.656148531965
5051,โรงเรียนหนองบอน,Ban Nong Bon School,13.67685938044,100.659160308035
5052,ซอยเฉลิมพระเกียรติ 35,Soi Chaloemphrakiat 35,13.676673691,100.66154414
5053,ตรงข้ามวัดตะกล่ำ,Wat Ta Klam (Opposite),13.6774570272369,100.662578555439
5054,ซอยเฉลิมพระเกียรติ 39,Soi Chaloemphrakiat 39,13.679464547,100.66375749
5055,ศูนย์ก่อสร้างบูรณะถนน 3,Construction and Maintenance Center Road 3,13.6811608542846,100.6647047433
